cohort,source_skill_id,source_skill_name,source_repo,target_skill_id,target_candidate,resolution,evidence_type,confidence,local_path,line_no,evidence_text
random,salesforcecommercecloud-b2c-developer-tooling-skills-b2c-cli-skills-b2c-scapi-custom-skill-md,b2c-scapi-custom,SalesforceCommerceCloud/b2c-developer-tooling,salesforcecommercecloud-b2c-developer-tooling-skills-b2c-skills-b2c-custom-api-development-skill-md,b2c-custom-api-development,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/salesforcecommercecloud-b2c-developer-tooling-skills-b2c-cli-skills-b2c-scapi-custom-skill-md/content/SKILL.md,3,"description: Check Custom SCAPI (B2C/SFCC/Demandware) endpoint registration status with the b2c cli. Always reference when using the CLI to check custom API endpoint status, verify custom API deployment, or debug ""endpoint not found"" errors. For creating new custom APIs, use b2c-custom-api-development skill instead."
random,samuelross99-designforge-claude-skills-copy-editing-skill-md,copy-editing,samuelross99/designforge,,each,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/samuelross99-designforge-claude-skills-copy-editing-skill-md/content/SKILL.md,432,## When to Use Each Skill
random,simhacker-moollm-skills-postal-skill-md,postal,SimHacker/moollm,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/simhacker-moollm-skills-postal-skill-md/content/README.md,62,See [SKILL.md](./SKILL.md) for full documentation.
random,smkun-32gamers-claude-skills-crafting-page-messaging-skill-md,crafting-page-messaging,smkun/32Gamers,smkun-32gamers-claude-skills-css-skill-md,css,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/smkun-32gamers-claude-skills-crafting-page-messaging-skill-md/content/SKILL.md,116,"For styling message elements, see the **css** skill."
random,smkun-32gamers-claude-skills-crafting-page-messaging-skill-md,crafting-page-messaging,smkun/32Gamers,smkun-32gamers-claude-skills-designing-onboarding-paths-skill-md,designing-onboarding-paths,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/smkun-32gamers-claude-skills-crafting-page-messaging-skill-md/content/SKILL.md,118,"For empty states and first-run experiences, see the **designing-onboarding-paths** skill."
random,smkun-32gamers-claude-skills-crafting-page-messaging-skill-md,crafting-page-messaging,smkun/32Gamers,smkun-32gamers-claude-skills-designing-onboarding-paths-skill-md,designing-onboarding-paths,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/smkun-32gamers-claude-skills-crafting-page-messaging-skill-md/content/references/growth-engineering.md,96,"For complete onboarding patterns, see the **designing-onboarding-paths** skill."
random,smkun-32gamers-claude-skills-crafting-page-messaging-skill-md,crafting-page-messaging,smkun/32Gamers,smkun-32gamers-claude-skills-google-oauth-skill-md,google-oauth,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/smkun-32gamers-claude-skills-crafting-page-messaging-skill-md/content/SKILL.md,117,"For form interactions and auth flows, see the **google-oauth** skill."
random,smkun-32gamers-claude-skills-crafting-page-messaging-skill-md,crafting-page-messaging,smkun/32Gamers,,instrumenting-product-metrics,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/smkun-32gamers-claude-skills-crafting-page-messaging-skill-md/content/SKILL.md,119,"For tracking message effectiveness, see the **instrumenting-product-metrics** skill."
random,smkun-32gamers-claude-skills-crafting-page-messaging-skill-md,crafting-page-messaging,smkun/32Gamers,,instrumenting-product-metrics,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/smkun-32gamers-claude-skills-crafting-page-messaging-skill-md/content/references/measurement-testing.md,140,"For detailed analytics patterns, see the **instrumenting-product-metrics** skill."
random,smkun-32gamers-claude-skills-crafting-page-messaging-skill-md,crafting-page-messaging,smkun/32Gamers,smkun-32gamers-claude-skills-vanilla-javascript-skill-md,vanilla-javascript,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/smkun-32gamers-claude-skills-crafting-page-messaging-skill-md/content/SKILL.md,115,"For implementing copy in code, see the **vanilla-javascript** skill."
random,sori883-certification-proflie-claude-skills-strategic-compact-skill-md,strategic-compact,sori883/certification-proflie,,strategic-compact,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sori883-certification-proflie-claude-skills-strategic-compact-skill-md/content/SKILL.md,41,"""command"": ""~/.claude/skills/strategic-compact/suggest-compact.sh"""
random,sori883-certification-proflie-claude-skills-strategic-compact-skill-md,strategic-compact,sori883/certification-proflie,,strategic-compact,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sori883-certification-proflie-claude-skills-strategic-compact-skill-md/content/suggest-compact.sh,18,"#         ""command"": ""~/.claude/skills/strategic-compact/suggest-compact.sh"""
random,stars-end-agent-skills-extended-lint-check-skill-md,lint-check,stars-end/agent-skills,stars-end-agent-skills-core-sync-feature-branch-skill-md,sync-feature-branch,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/stars-end-agent-skills-extended-lint-check-skill-md/content/SKILL.md,331,- .claude/skills/sync-feature-branch/SKILL.md
random,stuartf303-sorcha-claude-skills-scalar-skill-md,scalar,StuartF303/Sorcha,stuartf303-sorcha-claude-skills-aspire-skill-md,aspire,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/stuartf303-sorcha-claude-skills-scalar-skill-md/content/SKILL.md,112,- See the **aspire** skill for service discovery integration
random,stuartf303-sorcha-claude-skills-scalar-skill-md,scalar,StuartF303/Sorcha,stuartf303-sorcha-claude-skills-minimal-apis-skill-md,minimal-apis,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/stuartf303-sorcha-claude-skills-scalar-skill-md/content/SKILL.md,111,- See the **minimal-apis** skill for endpoint documentation patterns
random,stuartf303-sorcha-claude-skills-scalar-skill-md,scalar,StuartF303/Sorcha,stuartf303-sorcha-claude-skills-yarp-skill-md,yarp,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/stuartf303-sorcha-claude-skills-scalar-skill-md/content/SKILL.md,113,- See the **yarp** skill for API Gateway configuration
random,stuartf303-vandaemon-claude-skills-mudblazor-skill-md,mudblazor,StuartF303/vandaemon,stuartf303-vandaemon-claude-skills-blazor-skill-md,blazor,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/stuartf303-vandaemon-claude-skills-mudblazor-skill-md/content/SKILL.md,110,- See the **blazor** skill for component lifecycle and SignalR integration
random,stuartf303-vandaemon-claude-skills-mudblazor-skill-md,mudblazor,StuartF303/vandaemon,stuartf303-vandaemon-claude-skills-frontend-design-skill-md,frontend-design,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/stuartf303-vandaemon-claude-skills-mudblazor-skill-md/content/SKILL.md,112,- See the **frontend-design** skill for responsive design patterns
random,stuartf303-vandaemon-claude-skills-mudblazor-skill-md,mudblazor,StuartF303/vandaemon,stuartf303-vandaemon-claude-skills-signalr-skill-md,signalr,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/stuartf303-vandaemon-claude-skills-mudblazor-skill-md/content/SKILL.md,111,- See the **signalr** skill for real-time data updates
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,sunholo-data/ailang,,cloud-setup,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sunholo-data-ailang-claude-skills-cloud-setup-skill-md/content/SKILL.md,15,.claude/skills/cloud-setup/scripts/setup.sh
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,sunholo-data/ailang,,cloud-setup,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sunholo-data-ailang-claude-skills-cloud-setup-skill-md/content/SKILL.md,21,.claude/skills/cloud-setup/scripts/verify.sh
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,sunholo-data/ailang,,cloud-setup,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sunholo-data-ailang-claude-skills-cloud-setup-skill-md/content/SKILL.md,123,.claude/skills/cloud-setup/scripts/setup.sh
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,sunholo-data/ailang,,cloud-setup,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sunholo-data-ailang-claude-skills-cloud-setup-skill-md/content/SKILL.md,142,.claude/skills/cloud-setup/scripts/verify.sh
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,sunholo-data/ailang,,cloud-setup,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sunholo-data-ailang-claude-skills-cloud-setup-skill-md/content/scripts/verify.sh,163,"echo ""  .claude/skills/cloud-setup/scripts/setup.sh"""
random,terraphim-terraphim-skills-skills-disciplined-verification-skill-md,disciplined-verification,terraphim/terraphim-skills,,specialist,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/terraphim-terraphim-skills-skills-disciplined-verification-skill-md/content/SKILL.md,18,5. **Leverage Specialists**: Use specialist skills for focused verification tasks
random,travisjneuman-claude-skills-generic-fullstack-code-reviewer-skill-md,generic-fullstack-code-reviewer,travisjneuman/.claude,travisjneuman-claude-skills-generic-code-reviewer-skill-md,generic-code-reviewer,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/travisjneuman-claude-skills-generic-fullstack-code-reviewer-skill-md/content/SKILL.md,10,"**Extends:** [Generic Code Reviewer](../generic-code-reviewer/SKILL.md) - Read base skill for full code review methodology, P0/P1/P2 priority system, and judgment calls."
random,travisjneuman-claude-skills-generic-fullstack-code-reviewer-skill-md,generic-fullstack-code-reviewer,travisjneuman/.claude,travisjneuman-claude-skills-generic-code-reviewer-skill-md,generic-code-reviewer,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/travisjneuman-claude-skills-generic-fullstack-code-reviewer-skill-md/content/SKILL.md,160,- [Generic Code Reviewer](../generic-code-reviewer/SKILL.md) - Base methodology
random,tyler-r-kendrick-agent-skills-skills-tools-git-skill-md,git,Tyler-R-Kendrick/agent-skills,,platform-specific,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tyler-r-kendrick-agent-skills-skills-tools-git-skill-md/content/SKILL.md,6,"DO NOT USE FOR: GitHub/GitLab platform features (use platform-specific skills), CI/CD pipeline configuration, Git LFS administration"
random,vishalsachdev-claude-skills-write-article-skill-md,write-article,vishalsachdev/claude-skills,,write-article,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-write-article-skill-md/content/SKILL.md,22,python3 ~/.claude/skills/write-article/scripts/update-cache.py
random,vishalsachdev-claude-skills-write-article-skill-md,write-article,vishalsachdev/claude-skills,,write-article,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-write-article-skill-md/content/SKILL.md,25,"python3 ~/.claude/skills/write-article/scripts/update-cache.py --suggest ""your topic here"""
random,vishalsachdev-claude-skills-write-article-skill-md,write-article,vishalsachdev/claude-skills,,write-article,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-write-article-skill-md/content/SKILL.md,28,python3 ~/.claude/skills/write-article/scripts/update-cache.py --list
random,vishalsachdev-claude-skills-write-article-skill-md,write-article,vishalsachdev/claude-skills,,write-article,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-write-article-skill-md/content/SKILL.md,31,python3 ~/.claude/skills/write-article/scripts/update-cache.py --themes
random,vishalsachdev-claude-skills-write-article-skill-md,write-article,vishalsachdev/claude-skills,,write-article,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-write-article-skill-md/content/SKILL.md,34,"python3 ~/.claude/skills/write-article/scripts/update-cache.py --related ""article-slug"""
random,vishalsachdev-claude-skills-write-article-skill-md,write-article,vishalsachdev/claude-skills,,write-article,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vishalsachdev-claude-skills-write-article-skill-md/content/SKILL.md,37,"python3 ~/.claude/skills/write-article/scripts/update-cache.py --search ""compound engineering"""
random,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md,doc-tspec-autopilot,vladm3105/aidoc-flow-framework,vladm3105-aidoc-flow-framework-claude-skills-doc-naming-skill-md,doc-naming,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md/content/SKILL.md,757,- **Naming Standards**: `.claude/skills/doc-naming/SKILL.md`
random,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md,doc-tspec-autopilot,vladm3105/aidoc-flow-framework,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-skill-md,doc-tspec,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md/content/SKILL.md,755,- **TSPEC Skill**: `.claude/skills/doc-tspec/SKILL.md`
random,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md,doc-tspec-autopilot,vladm3105/aidoc-flow-framework,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-validator-skill-md,doc-tspec-validator,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md/content/SKILL.md,756,- **TSPEC Validator**: `.claude/skills/doc-tspec-validator/SKILL.md`
random,vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md,doc-tspec-autopilot,vladm3105/aidoc-flow-framework,vladm3105-aidoc-flow-framework-claude-skills-quality-advisor-skill-md,quality-advisor,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vladm3105-aidoc-flow-framework-claude-skills-doc-tspec-autopilot-skill-md/content/SKILL.md,758,- **Quality Advisor**: `.claude/skills/quality-advisor/SKILL.md`
random,warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-documentation-using-linear-skill-md,using-linear,WarrenZhu050413/Warren-Claude-Code-Plugin-Marketplace,warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-productivity-searching-deeply-skill-md,searching-deeply,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-documentation-using-linear-skill-md/content/SKILL.md,399,# Use searching-deeply skill or Exa
