cohort,skill_id,skill_name,script_relpath,script_ext,script_bytes,op_read,op_write,op_delete,op_exec,op_network,op_credentials_access,matched_ops,evidence_patterns
random,randroids-dojo-godot-claude-skills-skills-godot-skill-md,godot,scripts/run_tests.py,.py,4383,0,1,0,1,0,0,write;exec,"write=shell_redirect,mkdir | exec=python_subprocess,shell_interpreter"
random,randroids-dojo-godot-claude-skills-skills-godot-skill-md,godot,scripts/validate_project.py,.py,5428,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=shell_redirect | exec=python_subprocess,shell_interpreter"
random,refractionpoint-lc-ai-marketplace-plugins-lc-essentials-skills-fp-pattern-finder-skill-md,fp-pattern-finder,scripts/fp-pattern-detector.sh,.sh,35153,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,rm2thaddeus-pixel-detective-skills-dev-graph-exports-skill-md,dev-graph-exports,scripts/export_dashboard_data.py,.py,1355,1,1,0,0,1,0,read;write;network,"read=python_json_load | write=python_write_text,python_json_dump,shell_redirect,mkdir | network=python_urllib"
random,rm2thaddeus-pixel-detective-skills-dev-graph-exports-skill-md,dev-graph-exports,scripts/export_structure_svg.py,.py,3545,0,1,0,0,0,0,write,"write=shell_redirect,mkdir"
random,rm2thaddeus-pixel-detective-skills-dev-graph-exports-skill-md,dev-graph-exports,scripts/export_timeline_mp4.py,.py,4366,0,1,0,0,0,0,write,"write=shell_redirect,mkdir"
random,rm2thaddeus-pixel-detective-skills-dev-graph-exports-skill-md,dev-graph-exports,scripts/export_timeline_segments_standalone.py,.py,5131,1,1,1,1,1,0,read;write;delete;exec;network,"read=python_json_load | write=shell_redirect,mkdir,copy_move | delete=js_unlink | exec=python_subprocess | network=python_urllib"
random,rm2thaddeus-pixel-detective-skills-dev-graph-exports-skill-md,dev-graph-exports,scripts/export_timeline_segments_svg_parity.js,.js,32942,0,1,1,1,1,0,write;delete;exec;network,"write=js_write_file,shell_redirect,copy_move | delete=js_unlink | exec=js_child_process,shell_interpreter | network=js_fetch"
random,rm2thaddeus-pixel-detective-skills-dev-graph-exports-skill-md,dev-graph-exports,scripts/export_timeline_svgs.py,.py,3101,0,1,0,0,0,0,write,"write=python_write_text,shell_redirect,mkdir"
random,rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md,k8s-security,scripts/audit-rbac.py,.py,6277,0,1,0,1,0,0,write;exec,"write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,rsicarelli-fakt-claude-skills-skill-creator-skill-md,skill-creator,templates/script-template.sh,.sh,1844,0,0,0,1,0,0,exec,exec=shell_interpreter
random,sangrokjung-claude-code-config-public-commands-generate-image-skill-md,generate-image,scripts/generate_image.py,.py,4477,0,1,0,1,1,1,write;exec;network;credentials_access,"write=python_write_text,python_json_dump,shell_redirect,mkdir | exec=shell_interpreter | network=python_urllib | credentials_access=credential_words"
random,secondsky-claude-skills-plugins-google-gemini-file-search-skills-google-gemini-file-search-skill-md,google-gemini-file-search,scripts/create-store.ts,.ts,3819,0,1,0,1,0,1,write;exec;credentials_access,write=shell_redirect | exec=shell_interpreter | credentials_access=credential_words
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,scripts/check-versions.sh,.sh,1907,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/context-extension.ts,.ts,10659,0,1,0,0,0,1,write;credentials_access,"write=shell_redirect,copy_move | credentials_access=credential_words"
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/error-handling.ts,.ts,10214,0,1,0,0,1,1,write;network;credentials_access,write=copy_move | network=js_fetch | credentials_access=credential_words
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/middleware-composition.ts,.ts,10841,0,1,0,0,0,1,write;credentials_access,"write=shell_redirect,copy_move | credentials_access=credential_words"
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/routing-patterns.ts,.ts,7152,0,1,0,0,0,0,write,write=shell_redirect
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/rpc-client.ts,.ts,6799,0,1,0,0,0,1,write;credentials_access,write=shell_redirect | credentials_access=credential_words
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/rpc-pattern.ts,.ts,5217,0,1,0,0,0,1,write;credentials_access,write=shell_redirect | credentials_access=credential_words
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/validation-valibot.ts,.ts,8612,0,1,0,0,0,0,write,write=shell_redirect
random,secondsky-claude-skills-plugins-hono-routing-skills-hono-routing-skill-md,hono-routing,templates/validation-zod.ts,.ts,11306,0,1,0,1,0,1,write;exec;credentials_access,write=shell_redirect | exec=shell_interpreter | credentials_access=credential_words
random,secondsky-claude-skills-plugins-nuxt-v4-skills-nuxt-production-skill-md,nuxt-production,templates/tests/components/BlogPost.test.ts,.ts,1200,0,0,0,0,0,0,,
random,shreed27-dain-cloddsbot-main-src-skills-bundled-clanker-skill-md,clanker,index.ts,.ts,30339,0,1,0,0,0,1,write;credentials_access,"write=shell_redirect,copy_move | credentials_access=credential_words"
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/check_bounding_boxes.py,.py,3139,1,1,0,0,0,0,read;write,read=python_json_load | write=shell_redirect
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/check_bounding_boxes_test.py,.py,8818,0,1,0,0,0,0,write,write=python_json_dump
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/check_fillable_fields.py,.py,362,0,0,0,0,0,0,,
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/convert_pdf_to_images.py,.py,1123,0,1,0,0,0,0,write,write=shell_redirect
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/create_validation_image.py,.py,1603,1,0,0,0,0,0,read,"read=python_open_read,python_json_load"
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/extract_form_field_info.py,.py,6127,0,1,0,0,0,0,write,"write=python_open_write,python_json_dump"
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/fill_fillable_fields.py,.py,4863,1,1,0,1,0,0,read;write;exec,read=python_json_load | write=python_open_write | exec=shell_interpreter
random,slavochek2-claritypledge-claude-commands-awesome-pdf-skill-md,awesomepdf,scripts/fill_pdf_form_with_annotations.py,.py,3596,1,1,0,0,0,0,read;write,"read=python_open_read,python_json_load | write=python_open_write"
random,sori883-certification-proflie-claude-skills-strategic-compact-skill-md,strategic-compact,suggest-compact.sh,.sh,1766,0,1,0,0,0,0,write,write=shell_redirect
random,steipete-agent-scripts-skills-video-transcript-downloader-skill-md,video-transcript-downloader,scripts/vtd.js,.js,13653,1,1,1,1,1,0,read;write;delete;exec;network,"read=js_read_file | write=shell_redirect,copy_move | delete=js_unlink | exec=js_child_process,shell_interpreter | network=js_fetch"
random,sundial-org-awesome-openclaw-skills-skills-granola-skill-md,granola,scripts/sync.py,.py,7313,1,1,0,1,1,1,read;write;exec;network;credentials_access,"read=python_json_load | write=python_open_write,python_json_dump,shell_redirect,mkdir | exec=shell_interpreter | network=python_requests | credentials_access=credential_words"
random,sundial-org-awesome-openclaw-skills-skills-komodo-skill-md,komodo,scripts/komodo.py,.py,15651,1,1,0,1,1,1,read;write;exec;network;credentials_access,"read=python_open_read | write=python_json_dump,shell_redirect | exec=shell_interpreter | network=python_urllib | credentials_access=credential_words"
random,sundial-org-awesome-openclaw-skills-skills-people-memories-skill-md,people-memories,extensions/people-memories/index.js,.js,1108,0,1,0,0,0,0,write,write=shell_redirect
random,sundial-org-awesome-openclaw-skills-skills-people-memories-skill-md,people-memories,scripts/people_memory.py,.py,14302,1,1,0,1,0,0,read;write;exec,"read=python_open_read,python_json_load | write=python_open_write,python_write_text,python_json_dump,mkdir | exec=shell_interpreter"
random,sundial-org-awesome-openclaw-skills-skills-shared-memory-skill-md,shared-memory,scripts/shared-memory.sh,.sh,6936,1,1,0,0,1,1,read;write;network;credentials_access,read=shell_cat | write=shell_redirect | network=shell_http | credentials_access=credential_words
random,sundial-org-awesome-openclaw-skills-skills-tesla-skill-md,tesla,scripts/tesla.py,.py,9354,0,1,0,1,0,0,write;exec,write=python_json_dump | exec=shell_interpreter
random,sundial-org-awesome-openclaw-skills-skills-video-frames-skill-md,video-frames,scripts/frame.sh,.sh,1347,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=mkdir | exec=shell_interpreter
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,scripts/setup.sh,.sh,4839,1,1,1,1,1,0,read;write;delete;exec;network,"read=shell_cat | write=shell_redirect,copy_move | delete=shell_rm | exec=shell_interpreter | network=shell_http"
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,scripts/verify.sh,.sh,4134,1,1,0,1,1,0,read;write;exec;network,read=shell_cat | write=shell_redirect | exec=shell_interpreter | network=shell_http
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,lib/cli.js,.js,1916,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,lib/client.js,.js,5757,0,0,0,0,0,1,credentials_access,credentials_access=credential_words
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,lib/deps.js,.js,569,0,0,0,0,0,0,,
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,lib/errors.js,.js,3638,0,0,0,1,0,1,exec;credentials_access,exec=shell_interpreter | credentials_access=credential_words
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,lib/normalizer.js,.js,4921,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,lib/url-parser.js,.js,2403,0,0,0,0,0,0,,
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,lib/workspaces.js,.js,4695,0,1,0,0,0,1,write;credentials_access,write=shell_redirect | credentials_access=credential_words
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,scripts/read-message.js,.js,4158,0,1,0,1,0,1,write;exec;credentials_access,write=shell_redirect | exec=shell_interpreter | credentials_access=credential_words
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,tests/url-parser.test.js,.js,3142,0,1,0,0,0,0,write,write=shell_redirect
random,trpc-group-trpc-agent-go-examples-skillrun-skills-file-tools-skill-md,file-tools,scripts/write_sample.sh,.sh,171,0,1,0,1,0,0,write;exec,"write=shell_redirect,mkdir | exec=shell_interpreter"
random,tyler-r-kendrick-agent-skills-skills-tools-git-skill-md,git,scripts/install.sh,.sh,6977,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md,festival-operations,scripts/attendance_calculator.py,.py,12270,1,1,0,1,0,0,read;write;exec,"read=python_open_read,python_json_load | write=python_open_write,python_json_dump,shell_redirect | exec=shell_interpreter"
random,uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md,festival-operations,scripts/generate_setup_checklist.py,.py,8896,0,1,0,1,0,0,write;exec,"write=python_open_write,shell_redirect | exec=shell_interpreter"
random,uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md,festival-operations,scripts/send_notifications.py,.py,14116,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_open_read,python_json_load | write=python_open_write,python_json_dump,shell_redirect,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,scripts/layer-tasks.sh,.sh,8258,1,1,0,0,0,0,read;write,"read=shell_cat | write=shell_redirect,mkdir,copy_move"
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,scripts/phase2-ecosystem-sync.sh,.sh,3543,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,scripts/phase3-development-adjust.sh,.sh,4262,1,1,0,1,0,0,read;write;exec,"read=shell_cat | write=shell_redirect,copy_move | exec=shell_interpreter"
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,scripts/scaffold-split-structure.sh,.sh,4678,1,1,0,0,0,0,read;write,"read=shell_cat | write=shell_redirect,mkdir"
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,scripts/setup-spec-worktrees.sh,.sh,5914,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,scripts/setup-worktree-symlinks.sh,.sh,2535,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,auto-rollback-triggers,scripts/check-slo.sh,.sh,11195,1,1,0,1,1,0,read;write;exec;network,read=shell_cat | write=shell_redirect | exec=shell_interpreter | network=shell_http
random,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,auto-rollback-triggers,scripts/collect-metrics.sh,.sh,5519,1,1,0,1,1,0,read;write;exec;network,read=shell_cat | write=shell_redirect | exec=shell_interpreter | network=shell_http
random,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,auto-rollback-triggers,scripts/monitor-error-rate.sh,.sh,8233,1,1,0,1,1,0,read;write;exec;network,read=shell_cat | write=shell_redirect | exec=shell_interpreter | network=shell_http
random,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,auto-rollback-triggers,scripts/notify-webhook.sh,.sh,6458,1,1,0,1,1,0,read;write;exec;network,"read=shell_cat | write=shell_redirect,copy_move | exec=shell_interpreter | network=shell_http"
random,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,auto-rollback-triggers,scripts/trigger-rollback.sh,.sh,10800,0,1,0,1,1,1,write;exec;network;credentials_access,write=shell_redirect | exec=shell_interpreter | network=shell_http | credentials_access=credential_words
random,vishalsachdev-claude-skills-infographic-generator-p5-skill-md,infographic-generator-p5,assets/template-infographic.js,.js,8598,0,1,0,1,0,0,write;exec,"write=shell_redirect,copy_move | exec=shell_interpreter"
random,vishalsachdev-claude-skills-write-article-skill-md,write-article,scripts/update-cache.py,.py,17077,1,1,0,1,1,0,read;write;exec;network,"read=python_json_load | write=python_open_write,python_json_dump,shell_redirect | exec=shell_interpreter | network=python_urllib"
random,warrenzhu050413-warren-claude-code-plugin-marketplace-claude-context-orchestrator-snippets-local-documentation-using-linear-skill-md,using-linear,scripts/upload_to_linear.py,.py,7598,1,1,0,1,1,1,read;write;exec;network;credentials_access,"read=python_open_read | write=python_json_dump,shell_redirect | exec=shell_interpreter | network=python_urllib | credentials_access=credential_words"
random,who-visions-rhea-noir-rhea-noir-skills-stitch-skill-md,stitch,__init__.py,.py,27,0,0,0,0,0,0,,
random,who-visions-rhea-noir-rhea-noir-skills-stitch-skill-md,stitch,actions.py,.py,13961,1,1,0,1,0,0,read;write;exec,"read=python_open_read | write=python_open_write,shell_redirect,mkdir | exec=shell_interpreter"
random,zhaono1-agent-playbook-skills-code-reviewer-skill-md,code-reviewer,scripts/review_checklist.py,.py,6393,1,1,0,1,0,1,read;write;exec;credentials_access,"read=shell_cat | write=python_write_text,shell_redirect | exec=python_subprocess,shell_interpreter | credentials_access=credential_words"
